JuncType	Event_ID	Event_Group	GeneID	geneSymbol	Gene_Event_ID	DSE_Category	Control	shRING1A.B	shRYBP
JC	Event_701	Alternative 3' Splice Site	ENSG00000146457	WTAP	1			523	643
JC	Event_702	Alternative 3' Splice Site	ENSG00000215190	LINC00680	1			50	29
JC	Event_703	Alternative 3' Splice Site	ENSG00000143379	SETDB1	1			165	123
JC	Event_704	Alternative 3' Splice Site	ENSG00000177595	PIDD1	1			136	78
JC	Event_705	Alternative 3' Splice Site	ENSG00000177595	PIDD1	2			17	24
JC	Event_706	Alternative 3' Splice Site	ENSG00000147548	NSD3	1			33	29
JC	Event_707	Alternative 3' Splice Site	ENSG00000156253	RWDD2B	1			15	33
JC	Event_708	Alternative 3' Splice Site	ENSG00000123219	CENPK	1			22	41
JC	Event_71	Alternative 5' Splice Site	ENSG00000175309	PHYKPL	1	Common to shRING1A.B and shRYBP	52	87	58
JC	Event_710	Alternative 3' Splice Site	ENSG00000158793	NIT1	1			201	208
JC	Event_711	Alternative 3' Splice Site	ENSG00000177728	TMEM94	1			389	265
JC	Event_712	Alternative 3' Splice Site	ENSG00000148399	DPH7	1			59	69
JC	Event_713	Alternative 3' Splice Site	ENSG00000166971	AKTIP	1			83	156
JC	Event_714	Alternative 3' Splice Site	ENSG00000131115	ZNF227	1			74	65
JC	Event_715	Alternative 3' Splice Site	ENSG00000176393	RNPEP	1			92	60
JC	Event_717	Alternative 3' Splice Site	ENSG00000133619	KRBA1	1			57	52
JC	Event_718	Alternative 3' Splice Site	ENSG00000239467	AC007405.3	1			125	133
JC	Event_719	Alternative 3' Splice Site	ENSG00000213963	AC019080.1	1			10	25
JC	Event_72	Alternative 5' Splice Site	ENSG00000000457	SCYL3	1	Unique to shRYBP vs Control	65		53
JC	Event_720	Alternative 3' Splice Site	ENSG00000162910	MRPL55	1			95	94
JC	Event_721	Alternative 3' Splice Site	ENSG00000088179	PTPN4	1			40	37
JC	Event_722	Alternative 3' Splice Site	ENSG00000269313	MAGIX	1			41	50
JC	Event_723	Alternative 3' Splice Site	ENSG00000115486	GGCX	1			43	47
JC	Event_724	Alternative 3' Splice Site	ENSG00000178149	DALRD3	1			34	14
JC	Event_725	Alternative 3' Splice Site	ENSG00000114388	NPRL2	1			15	26
JC	Event_726	Alternative 3' Splice Site	ENSG00000114388	NPRL2	2			152	118
JC	Event_727	Alternative 3' Splice Site	ENSG00000115677	HDLBP	3			90	130
JC	Event_728	Alternative 3' Splice Site	ENSG00000115677	HDLBP	4			58	34
JC	Event_729	Alternative 3' Splice Site	ENSG00000172638	EFEMP2	1			11	9
JC	Event_73	Alternative 5' Splice Site	ENSG00000213585	VDAC1	1	Common to shRING1A.B and shRYBP	72	71	69
JC	Event_730	Alternative 3' Splice Site	ENSG00000071462	BUD23	1			23	17
JC	Event_731	Alternative 3' Splice Site	ENSG00000242294	STAG3L5P	1			204	187
JC	Event_732	Alternative 3' Splice Site	ENSG00000234741	GAS5	1			108	70
JC	Event_733	Alternative 3' Splice Site	ENSG00000124275	MTRR	1			177	226
JC	Event_734	Alternative 3' Splice Site	ENSG00000104529	EEF1D	1			35	6
JC	Event_735	Alternative 3' Splice Site	ENSG00000165275	TRMT10B	1			63	58
JC	Event_736	Alternative 3' Splice Site	ENSG00000119408	NEK6	1			24	15
JC	Event_737	Alternative 3' Splice Site	ENSG00000148343	MIGA2	1			224	272
JC	Event_739	Alternative 3' Splice Site	ENSG00000133943	DGLUCY	2			59	35
JC	Event_74	Alternative 5' Splice Site	ENSG00000166938	DIS3L	1	Unique to shRYBP vs Control	37		39
JC	Event_740	Alternative 3' Splice Site	ENSG00000179532	DNHD1	1			13	22
JC	Event_741	Alternative 3' Splice Site	ENSG00000135249	RINT1	1			141	112
JC	Event_742	Alternative 3' Splice Site	ENSG00000230943	LINC02541	1			25	21
JC	Event_744	Alternative 3' Splice Site	ENSG00000150093	ITGB1	1			32	15
JC	Event_745	Alternative 3' Splice Site	ENSG00000119979	FAM45A	1			7	11
JC	Event_746	Alternative 3' Splice Site	ENSG00000139112	GABARAPL1	1			95	71
JC	Event_747	Alternative 3' Splice Site	ENSG00000117226	GBP3	1			64	86
JC	Event_748	Alternative 3' Splice Site	ENSG00000071564	TCF3	1			49	42
JC	Event_75	Alternative 5' Splice Site	ENSG00000169231	THBS3	1	Unique to shRYBP vs Control	83		56
JC	Event_76	Alternative 5' Splice Site	ENSG00000143952	VPS54	1	Unique to shRYBP vs Control	90		135
JC	Event_77	Alternative 5' Splice Site	ENSG00000119782	FKBP1B	1	Common to shRING1A.B and shRYBP	13	34	29
JC	Event_78	Alternative 5' Splice Site	ENSG00000114982	KANSL3	1	Unique to shRYBP vs Control	311		229
JC	Event_79	Alternative 5' Splice Site	ENSG00000163684	RPP14	1	Common to shRING1A.B and shRYBP	68	60	56
JC	Event_8	Alternative 5' Splice Site	ENSG00000236144	TMEM147-AS1	2	Unique to shRYBP vs Control	36		37
JC	Event_80	Alternative 5' Splice Site	ENSG00000147180	ZNF711	2	Unique to shRYBP vs Control	10		37
JC	Event_81	Alternative 5' Splice Site	ENSG00000101452	DHX35	1	Common to shRING1A.B and shRYBP	211	206	179
JC	Event_82	Alternative 5' Splice Site	ENSG00000116560	SFPQ	1	Unique to shRYBP vs Control	118		83
JC	Event_83	Alternative 5' Splice Site	ENSG00000189362	NEMP2	2		157	120	100
JC	Event_84	Alternative 5' Splice Site	ENSG00000158796	DEDD	2		119	138	111
JC	Event_848	Mutually Exclusive Exon	ENSG00000100031	GGT1	2	Unique to shRYBP vs Control	501		479
JC	Event_849	Mutually Exclusive Exon	ENSG00000142539	AC020909.1	1	Unique to shRYBP vs Control	486		499
JC	Event_85	Alternative 5' Splice Site	ENSG00000204410	MSH5	1	Unique to shRYBP vs Control	21		26
JC	Event_850	Mutually Exclusive Exon	ENSG00000167733	HSD11B1L	3	Unique to shRYBP vs Control	41		74
JC	Event_851	Mutually Exclusive Exon	ENSG00000167733	HSD11B1L	4	Unique to shRYBP vs Control	42		72
JC	Event_852	Mutually Exclusive Exon	ENSG00000167733	HSD11B1L	5	Unique to shRYBP vs Control	28		52
JC	Event_853	Mutually Exclusive Exon	ENSG00000167733	HSD11B1L	6	Unique to shRYBP vs Control	12		26
JC	Event_854	Mutually Exclusive Exon	ENSG00000167733	HSD11B1L	7	Unique to shRYBP vs Control	5		36
JC	Event_855	Mutually Exclusive Exon	ENSG00000088367	EPB41L1	3	Common to shRING1A.B and shRYBP	53	101	88
JC	Event_856	Mutually Exclusive Exon	ENSG00000088367	EPB41L1	4	Unique to shRYBP vs Control	279		377
JC	Event_857	Mutually Exclusive Exon	ENSG00000125966	MMP24	2	Common to shRING1A.B and shRYBP	756	2146	1342
JC	Event_858	Mutually Exclusive Exon	ENSG00000101019	UQCC1	1		60	31	29
JC	Event_859	Mutually Exclusive Exon	ENSG00000154217	PITPNC1	1	Unique to shRYBP vs Control	139		107
JC	Event_86	Alternative 5' Splice Site	ENSG00000166448	TMEM130	1	Unique to shRYBP vs Control	101		195
JC	Event_860	Mutually Exclusive Exon	ENSG00000108423	TUBD1	1	Unique to shRYBP vs Control	27		29
JC	Event_861	Mutually Exclusive Exon	ENSG00000072864	NDE1	2	Unique to shRYBP vs Control	273		257
JC	Event_862	Mutually Exclusive Exon	ENSG00000034053	APBA2	1	Unique to shRYBP vs Control	177		245
JC	Event_863	Mutually Exclusive Exon	ENSG00000112245	PTP4A1	2	Unique to shRYBP vs Control	13		9
JC	Event_864	Mutually Exclusive Exon	ENSG00000174652	ZNF266	1	Unique to shRYBP vs Control	21		40
JC	Event_865	Mutually Exclusive Exon	ENSG00000096070	BRPF3	2	Unique to shRYBP vs Control	208		177
JC	Event_866	Mutually Exclusive Exon	ENSG00000272168	CASC15	2	Common to shRING1A.B and shRYBP	44	40	22
JC	Event_867	Mutually Exclusive Exon	ENSG00000124789	NUP153	1	Unique to shRYBP vs Control	266		257
JC	Event_868	Mutually Exclusive Exon	ENSG00000125846	ZNF133	2	Unique to shRYBP vs Control	30		14
JC	Event_869	Mutually Exclusive Exon	ENSG00000182985	CADM1	1		33	132	45
JC	Event_87	Alternative 5' Splice Site	ENSG00000083544	TDRD3	1	Unique to shRYBP vs Control	60		111
JC	Event_870	Mutually Exclusive Exon	ENSG00000273345	AC104109.4	2	Unique to shRYBP vs Control	66		53
JC	Event_871	Mutually Exclusive Exon	ENSG00000124177	CHD6	2	Unique to shRYBP vs Control	158		166
JC	Event_872	Mutually Exclusive Exon	ENSG00000153310	FAM49B	1	Unique to shRYBP vs Control	28		29
JC	Event_873	Mutually Exclusive Exon	ENSG00000153310	FAM49B	2		38	23	26
JC	Event_874	Mutually Exclusive Exon	ENSG00000204120	GIGYF2	1	Unique to shRYBP vs Control	151		95
JC	Event_875	Mutually Exclusive Exon	ENSG00000164181	ELOVL7	2		80	79	135
JC	Event_876	Mutually Exclusive Exon	ENSG00000186470	BTN3A2	1	Unique to shRYBP vs Control	154		138
JC	Event_877	Mutually Exclusive Exon	ENSG00000162631	NTNG1	2	Unique to shRYBP vs Control	44		32
JC	Event_878	Mutually Exclusive Exon	ENSG00000106070	GRB10	2	Unique to shRYBP vs Control	45		44
JC	Event_879	Mutually Exclusive Exon	ENSG00000106070	GRB10	3	Unique to shRYBP vs Control	44		54
JC	Event_88	Alternative 5' Splice Site	ENSG00000114626	ABTB1	1	Unique to shRYBP vs Control	29		87
JC	Event_880	Mutually Exclusive Exon	ENSG00000106070	GRB10	4	Unique to shRYBP vs Control	90		118
JC	Event_881	Mutually Exclusive Exon	ENSG00000078070	MCCC1	1	Unique to shRYBP vs Control	92		110
JC	Event_882	Mutually Exclusive Exon	ENSG00000137824	RMDN3	1	Unique to shRYBP vs Control	472		323
JC	Event_883	Mutually Exclusive Exon	ENSG00000080823	MOK	2		64	48	63
JC	Event_884	Mutually Exclusive Exon	ENSG00000080823	MOK	3	Unique to shRYBP vs Control	100		68
JC	Event_885	Mutually Exclusive Exon	ENSG00000163681	SLMAP	1	Unique to shRYBP vs Control	72		53
JC	Event_886	Mutually Exclusive Exon	ENSG00000054392	HHAT	1	Unique to shRYBP vs Control	38		48
JC	Event_887	Mutually Exclusive Exon	ENSG00000160058	BSDC1	2	Unique to shRYBP vs Control	482		570
JC	Event_888	Mutually Exclusive Exon	ENSG00000160058	BSDC1	3	Unique to shRYBP vs Control	578		664
JC	Event_889	Mutually Exclusive Exon	ENSG00000183458	AC138932.1	2	Unique to shRYBP vs Control	48		35
JC	Event_890	Mutually Exclusive Exon	ENSG00000269713	NBPF9	2	Common to shRING1A.B and shRYBP	55	99	66
JC	Event_891	Mutually Exclusive Exon	ENSG00000163875	MEAF6	1	Common to shRING1A.B and shRYBP	85	50	46
JC	Event_893	Mutually Exclusive Exon	ENSG00000058453	CROCC	2	Unique to shRYBP vs Control	27		65
JC	Event_894	Mutually Exclusive Exon	ENSG00000101040	ZMYND8	1	Unique to shRYBP vs Control	109		112
JC	Event_895	Mutually Exclusive Exon	ENSG00000154358	OBSCN	2	Unique to shRYBP vs Control	25		15
JC	Event_896	Mutually Exclusive Exon	ENSG00000173166	RAPH1	1	Common to shRING1A.B and shRYBP	8	7	7
JC	Event_897	Mutually Exclusive Exon	ENSG00000038945	MSR1	2	Unique to shRYBP vs Control	25		14
JC	Event_898	Mutually Exclusive Exon	ENSG00000157193	LRP8	1	Unique to shRYBP vs Control	115		76
JC	Event_899	Mutually Exclusive Exon	ENSG00000135637	CCDC142	1	Unique to shRYBP vs Control	22		25
JC	Event_9	Alternative 5' Splice Site	ENSG00000105705	SUGP1	1	Common to shRING1A.B and shRYBP	26	32	21
JC	Event_90	Alternative 5' Splice Site	ENSG00000123473	STIL	1	Unique to shRYBP vs Control	67		37
JC	Event_900	Mutually Exclusive Exon	ENSG00000173083	HPSE	2	Unique to shRYBP vs Control	37		73
JC	Event_901	Mutually Exclusive Exon	ENSG00000158089	GALNT14	1	Same Direction	17	10	13
JC	Event_902	Mutually Exclusive Exon	ENSG00000107614	TRDMT1	1	Unique to shRYBP vs Control	10		11
JC	Event_903	Mutually Exclusive Exon	ENSG00000162885	B3GALNT2	1	Unique to shRYBP vs Control	229		242
JC	Event_904	Mutually Exclusive Exon	ENSG00000143207	COP1	1	Unique to shRYBP vs Control	144		147
JC	Event_905	Mutually Exclusive Exon	ENSG00000168758	SEMA4C	1	Unique to shRYBP vs Control	214		239
JC	Event_906	Mutually Exclusive Exon	ENSG00000260238	PMF1-BGLAP	1		73	108	82
JC	Event_907	Mutually Exclusive Exon	ENSG00000188760	TMEM198	2	Unique to shRYBP vs Control	32		290
JC	Event_908	Mutually Exclusive Exon	ENSG00000184182	UBE2F	1	Unique to shRYBP vs Control	18		10
JC	Event_909	Mutually Exclusive Exon	ENSG00000112787	FBRSL1	1	Unique to shRYBP vs Control	159		113
JC	Event_91	Alternative 5' Splice Site	ENSG00000100897	DCAF11	1	Unique to shRYBP vs Control	147		127
JC	Event_910	Mutually Exclusive Exon	ENSG00000085998	POMGNT1	1	Unique to shRYBP vs Control	1092		1162
JC	Event_911	Mutually Exclusive Exon	ENSG00000170919	TPT1-AS1	1		23	24	19
JC	Event_912	Mutually Exclusive Exon	ENSG00000164654	MIOS	1	Common to shRING1A.B and shRYBP	93	88	65
JC	Event_913	Mutually Exclusive Exon	ENSG00000104863	LIN7B	2	Unique to shRYBP vs Control	24		73
JC	Event_914	Mutually Exclusive Exon	ENSG00000150967	ABCB9	2	Unique to shRYBP vs Control	141		161
JC	Event_915	Mutually Exclusive Exon	ENSG00000214783	POLR2J4	1	Common to shRING1A.B and shRYBP	31	47	39
JC	Event_916	Mutually Exclusive Exon	ENSG00000179818	PCBP1-AS1	6	Unique to shRYBP vs Control	92		66
JC	Event_917	Mutually Exclusive Exon	ENSG00000179818	PCBP1-AS1	7	Unique to shRYBP vs Control	101		75
JC	Event_918	Mutually Exclusive Exon	ENSG00000179818	PCBP1-AS1	8	Unique to shRYBP vs Control	12		5
JC	Event_919	Mutually Exclusive Exon	ENSG00000179818	PCBP1-AS1	9	Unique to shRYBP vs Control	100		48
JC	Event_92	Alternative 5' Splice Site	ENSG00000133619	KRBA1	1	Unique to shRYBP vs Control	18		31
JC	Event_920	Mutually Exclusive Exon	ENSG00000165055	METTL2B	1	Unique to shRYBP vs Control	422		367
JC	Event_921	Mutually Exclusive Exon	ENSG00000112715	VEGFA	1	Unique to shRYBP vs Control	161		85
JC	Event_922	Mutually Exclusive Exon	ENSG00000165259	HDX	1	Unique to shRYBP vs Control	28		46
JC	Event_923	Mutually Exclusive Exon	ENSG00000077264	PAK3	2	Unique to shRYBP vs Control	240		221
JC	Event_924	Mutually Exclusive Exon	ENSG00000223959	AFG3L1P	1	Unique to shRYBP vs Control	105		112
JC	Event_925	Mutually Exclusive Exon	ENSG00000151090	THRB	2	Unique to shRYBP vs Control	92		86
JC	Event_927	Mutually Exclusive Exon	ENSG00000133059	DSTYK	1	Unique to shRYBP vs Control	162		212
JC	Event_928	Mutually Exclusive Exon	ENSG00000089234	BRAP	1	Unique to shRYBP vs Control	412		341
JC	Event_929	Mutually Exclusive Exon	ENSG00000154114	TBCEL	2		64	71	56
JC	Event_93	Alternative 5' Splice Site	ENSG00000204599	TRIM39	1		33	21	13
JC	Event_930	Mutually Exclusive Exon	ENSG00000254166	CASC19	6	Unique to shRYBP vs Control	21		16
JC	Event_931	Mutually Exclusive Exon	ENSG00000254166	CASC19	7		107	98	95
JC	Event_932	Mutually Exclusive Exon	ENSG00000168003	SLC3A2	1	Common to shRING1A.B and shRYBP	9	20	16
JC	Event_933	Mutually Exclusive Exon	ENSG00000164978	NUDT2	1	Unique to shRYBP vs Control	300		373
JC	Event_935	Mutually Exclusive Exon	ENSG00000196597	ZNF782	1	Unique to shRYBP vs Control	17		33
JC	Event_936	Mutually Exclusive Exon	ENSG00000137497	NUMA1	2	Common to shRING1A.B and shRYBP	118	98	124
JC	Event_937	Mutually Exclusive Exon	ENSG00000136856	SLC2A8	2		91	143	135
JC	Event_938	Mutually Exclusive Exon	ENSG00000148337	CIZ1	1	Unique to shRYBP vs Control	911		793
JC	Event_939	Mutually Exclusive Exon	ENSG00000127191	TRAF2	1	Unique to shRYBP vs Control	434		456
JC	Event_94	Alternative 5' Splice Site	ENSG00000116221	MRPL37	1		42	37	19
JC	Event_941	Mutually Exclusive Exon	ENSG00000100461	RBM23	4	Common to shRING1A.B and shRYBP	11	35	36
JC	Event_942	Mutually Exclusive Exon	ENSG00000100461	RBM23	5	Common to shRING1A.B and shRYBP	29	61	61
JC	Event_943	Mutually Exclusive Exon	ENSG00000083535	PIBF1	2	Unique to shRYBP vs Control	85		155
JC	Event_944	Mutually Exclusive Exon	ENSG00000221968	FADS3	1	Common to shRING1A.B and shRYBP	612	1051	549
JC	Event_945	Mutually Exclusive Exon	ENSG00000140859	KIFC3	1	Common to shRING1A.B and shRYBP	568	905	766
JC	Event_946	Mutually Exclusive Exon	ENSG00000140859	KIFC3	2	Unique to shRYBP vs Control	1831		1984
JC	Event_947	Mutually Exclusive Exon	ENSG00000172671	ZFAND4	2	Unique to shRYBP vs Control	22		27
JC	Event_948	Mutually Exclusive Exon	ENSG00000174899	PQLC2L	1	Unique to shRYBP vs Control	125		116
JC	Event_949	Mutually Exclusive Exon	ENSG00000139132	FGD4	1	Unique to shRYBP vs Control	75		93
JC	Event_950	Mutually Exclusive Exon	ENSG00000135451	TROAP	1	Unique to shRYBP vs Control	73		36
JC	Event_951	Mutually Exclusive Exon	ENSG00000139644	TMBIM6	2	Unique to shRYBP vs Control	185		173
JC	Event_952	Mutually Exclusive Exon	ENSG00000204852	TCTN1	1	Unique to shRYBP vs Control	183		223
JC	Event_953	Mutually Exclusive Exon	ENSG00000089154	GCN1	1	Unique to shRYBP vs Control	1095		960
JC	Event_954	Mutually Exclusive Exon	ENSG00000118454	ANKRD13C	1	Unique to shRYBP vs Control	199		258
JC	Event_955	Mutually Exclusive Exon	ENSG00000139597	N4BP2L1	1	Unique to shRYBP vs Control	71		41
JC	Event_957	Mutually Exclusive Exon	ENSG00000032219	ARID4A	1	Common to shRING1A.B and shRYBP	28	42	31
JC	Event_958	Mutually Exclusive Exon	ENSG00000054611	TBC1D22A	1	Unique to shRING1A.B vs Control	314	469	
JC	Event_959	Mutually Exclusive Exon	ENSG00000105559	PLEKHA4	1	Unique to shRING1A.B vs Control	41	101	
JC	Event_96	Alternative 5' Splice Site	ENSG00000183137	CEP57L1	1	Common to shRING1A.B and shRYBP	55	25	21
JC	Event_960	Mutually Exclusive Exon	ENSG00000006712	PAF1	1	Unique to shRING1A.B vs Control	752	832	
JC	Event_961	Mutually Exclusive Exon	ENSG00000105135	ILVBL	1	Unique to shRING1A.B vs Control	878	1097	
JC	Event_962	Mutually Exclusive Exon	ENSG00000079805	DNM2	1	Same Direction	2193	3238	2584
JC	Event_963	Mutually Exclusive Exon	ENSG00000197586	ENTPD6	1	Unique to shRING1A.B vs Control	560	542	
JC	Event_964	Mutually Exclusive Exon	ENSG00000105429	MEGF8	1	Unique to shRING1A.B vs Control	143	260	
JC	Event_965	Mutually Exclusive Exon	ENSG00000141644	MBD1	2	Same Direction	648	575	525
JC	Event_966	Mutually Exclusive Exon	ENSG00000101773	RBBP8	1	Unique to shRING1A.B vs Control	150	178	
JC	Event_967	Mutually Exclusive Exon	ENSG00000005243	COPZ2	1	Unique to shRING1A.B vs Control	79	62	
JC	Event_968	Mutually Exclusive Exon	ENSG00000198920	KIAA0753	1	Same Direction	98	93	90
JC	Event_97	Alternative 5' Splice Site	ENSG00000078808	SDF4	1	Unique to shRYBP vs Control	42		19
JC	Event_970	Mutually Exclusive Exon	ENSG00000026652	AGPAT4	2	Unique to shRING1A.B vs Control	417	543	
JC	Event_971	Mutually Exclusive Exon	ENSG00000104450	SPAG1	2	Unique to shRING1A.B vs Control	205	113	
JC	Event_972	Mutually Exclusive Exon	ENSG00000204815	TTC25	2	Unique to shRING1A.B vs Control	19	44	
JC	Event_973	Mutually Exclusive Exon	ENSG00000153071	DAB2	1	Unique to shRING1A.B vs Control	363	394	
JC	Event_975	Mutually Exclusive Exon	ENSG00000140853	NLRC5	1	Unique to shRING1A.B vs Control	25	67	
JC	Event_976	Mutually Exclusive Exon	ENSG00000148110	MFSD14B	1	Unique to shRING1A.B vs Control	707	561	
JC	Event_977	Mutually Exclusive Exon	ENSG00000112685	EXOC2	1	Unique to shRING1A.B vs Control	34	54	
JC	Event_978	Mutually Exclusive Exon	ENSG00000260456	C16orf95	1	Unique to shRING1A.B vs Control	26	34	
JC	Event_979	Mutually Exclusive Exon	ENSG00000204084	INPP5B	2	Unique to shRING1A.B vs Control	67	88	
JC	Event_98	Alternative 5' Splice Site	ENSG00000168028	RPSA	1	Common to shRING1A.B and shRYBP	173	183	155
JC	Event_980	Mutually Exclusive Exon	ENSG00000123352	SPATS2	1	Unique to shRING1A.B vs Control	12	10	
JC	Event_981	Mutually Exclusive Exon	ENSG00000185760	KCNQ5	1	Unique to shRING1A.B vs Control	34	13	
JC	Event_983	Mutually Exclusive Exon	ENSG00000142330	CAPN10	1	Unique to shRING1A.B vs Control	133	166	
JC	Event_984	Mutually Exclusive Exon	ENSG00000082146	STRADB	1	Unique to shRING1A.B vs Control	390	388	
JC	Event_985	Mutually Exclusive Exon	ENSG00000198860	TSEN15	1	Same Direction	96	36	100
JC	Event_986	Mutually Exclusive Exon	ENSG00000156113	KCNMA1	2	Unique to shRING1A.B vs Control	136	161	
JC	Event_987	Mutually Exclusive Exon	ENSG00000117543	DPH5	1	Same Direction	53	29	54
JC	Event_989	Mutually Exclusive Exon	ENSG00000143224	PPOX	1	Unique to shRING1A.B vs Control	12	10	
JC	Event_99	Alternative 5' Splice Site	ENSG00000163539	CLASP2	1	Common to shRING1A.B and shRYBP	26	44	43
JC	Event_990	Mutually Exclusive Exon	ENSG00000131374	TBC1D5	1	Unique to shRING1A.B vs Control	252	214	
JC	Event_991	Mutually Exclusive Exon	ENSG00000285791	AC009879.3	2	Same Direction	38	39	58
JC	Event_992	Mutually Exclusive Exon	ENSG00000072135	PTPN18	1	Same Direction	88	72	56
JC	Event_993	Mutually Exclusive Exon	ENSG00000123552	USP45	1	Unique to shRING1A.B vs Control	27	31	
JC	Event_995	Mutually Exclusive Exon	ENSG00000015153	YAF2	1	Unique to shRING1A.B vs Control	21	25	
JC	Event_996	Mutually Exclusive Exon	ENSG00000256632	AC135586.2	2	Unique to shRING1A.B vs Control	18	32	
JC	Event_997	Mutually Exclusive Exon	ENSG00000175662	TOM1L2	2	Unique to shRING1A.B vs Control	162	208	
JC	Event_998	Mutually Exclusive Exon	ENSG00000130635	COL5A1	1	Same Direction	151	494	243
JC	Event_999	Mutually Exclusive Exon	ENSG00000115107	STEAP3	2	Same Direction	474	685	402
JCEC	Event_1	Alternative 5' Splice Site	ENSG00000185917	SETD4	1	Common to shRING1A.B and shRYBP	36	31	23
JCEC	Event_10	Alternative 5' Splice Site	ENSG00000167460	TPM4	1		59	62	26
JCEC	Event_100	Alternative 5' Splice Site	ENSG00000141013	GAS8	1	Unique to shRYBP vs Control	190		162
JCEC	Event_1000	Mutually Exclusive Exon	ENSG00000115977	AAK1	1	Same Direction	31	23	19
JCEC	Event_1003	Mutually Exclusive Exon	ENSG00000148737	TCF7L2	1	Unique to shRING1A.B vs Control	76	154	
JCEC	Event_1006	Mutually Exclusive Exon	ENSG00000002822	MAD1L1	1	Same Direction	385	573	477
JCEC	Event_1009	Mutually Exclusive Exon	ENSG00000168385	SEPT2	1	Unique to shRING1A.B vs Control	23	43	
JCEC	Event_101	Alternative 5' Splice Site	ENSG00000123240	OPTN	1	Common to shRING1A.B and shRYBP	108	178	118
JCEC	Event_1010	Mutually Exclusive Exon	ENSG00000168385	SEPT2	2	Same Direction	89	124	84
JCEC	Event_1011	Mutually Exclusive Exon	ENSG00000172888	ZNF621	1	Same Direction	69	68	48
JCEC	Event_1013	Mutually Exclusive Exon	ENSG00000175600	SUGCT	1	Unique to shRING1A.B vs Control	118	125	
JCEC	Event_1014	Mutually Exclusive Exon	ENSG00000161010	MRNIP	1	Unique to shRING1A.B vs Control	90	119	
JCEC	Event_1015	Mutually Exclusive Exon	ENSG00000125434	SLC25A35	1	Unique to shRING1A.B vs Control	12	8	
