Event_ID	Event_Type	ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	comparison	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	riExonStart_0base	riExonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	Event_Group	JuncType	Gene_Event_ID	Gene_Event_Type	DSE_Category
Event_2736	se_jcec	64804	ENSG00000196781	TLE1	chr9	-	81612291	81612393	81611842	81611956	81613376	81613521	27,11,24	13,25,39	4,6,12	25,62,22	251	149	0.000766384250009	0.0272933270115673	0.552,0.207,0.268	0.087,0.054,0.245	0.214	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_2737	se_jc	65038	ENSG00000225511	LINC00475	chr9	+	92141998	92142051	92141595	92141650	92144477	92144567	1,2,0	3,3,11	0,3,3	2,0,0	202	149	0.000276130524264	0.0139870633420117	0.197,0.33,0.0	0.0,1.0,1.0	-0.491	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2737	se_jcec	65038	ENSG00000225511	LINC00475	chr9	+	92141998	92142051	92141595	92141650	92144477	92144567	1,2,0	3,3,11	0,3,3	2,0,0	202	149	0.000276130524264	0.0136255537591855	0.197,0.33,0.0	0.0,1.0,1.0	-0.491	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2738	se_jc	65080	ENSG00000165233	CARD19	chr9	+	93111878	93111938	93110567	93110721	93112217	93112289	129,107,182	33,38,54	77,133,88	62,70,45	209	149	8.53761085122e-05	0.00639880013281247	0.736,0.667,0.706	0.47,0.575,0.582	0.161	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2738	se_jcec	65080	ENSG00000165233	CARD19	chr9	+	93111878	93111938	93110567	93110721	93112217	93112289	129,107,182	33,38,54	77,133,88	62,70,45	209	149	8.53761085122e-05	0.00611244402725459	0.736,0.667,0.706	0.47,0.575,0.582	0.161	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2739	se_jc	65117	ENSG00000148082	SHC3	chr9	-	89037992	89038288	89005770	89013575	89042025	89042137	10,3,4	5,0,1	13,2,2	0,0,0	298	149	0.000404676737169	0.0182104357807608	0.5,1.0,0.667	1.0,1.0,1.0	-0.278	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2739	se_jc	65984	ENSG00000148082	SHC3	chr9	-	89037992	89038288	89005770	89013575	89042025	89042137	10,3,4	5,0,1	4,8,8	0,0,0	298	149	0.000404348611016	0.0175908792417716	0.5,1.0,0.667	1.0,1.0,1.0	-0.278	Control_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_274	a3ss_jc	7273	ENSG00000100722	ZC3H14	chr14	+							38,25,34	2,4,9	37,55,61	0,2,2	161	149	0.000138587403713	0.00773740521746817	0.946,0.853,0.778	1.0,0.962,0.966	-0.117	Control_vs_shRING1A.B	88609714	88609803	88609726	88609803	88609266	88609403							Alternative 5' Splice Site	JC	2	Alternative 5' Splice Site_2	Unique to shRING1A.B vs Control
Event_274	a3ss_jcec	7273	ENSG00000100722	ZC3H14	chr14	+							38,25,34	2,4,9	37,55,61	0,2,2	161	149	0.000138587403713	0.00715800061227213	0.946,0.853,0.778	1.0,0.962,0.966	-0.117	Control_vs_shRING1A.B	88609714	88609803	88609726	88609803	88609266	88609403							Alternative 5' Splice Site	JCEC	2	Alternative 5' Splice Site_2	Unique to shRING1A.B vs Control
Event_2740	se_jc	65143	ENSG00000103811	CTSH	chr15	-	78937685	78937823	78937317	78937423	78939139	78939171	4,2,4	7,14,28	0,0,0	16,20,29	287	149	0.000223013415883	0.0119396882533983	0.229,0.069,0.069	0.0,0.0,0.0	0.122	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2740	se_jc	66011	ENSG00000103811	CTSH	chr15	-	78937685	78937823	78937317	78937423	78939139	78939171	4,2,4	7,14,28	0,3,0	33,34,39	287	149	0.000912344109857	0.0308257583225636	0.229,0.069,0.069	0.0,0.044,0.0	0.108	Control_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2740	se_jcec	65143	ENSG00000103811	CTSH	chr15	-	78937685	78937823	78937317	78937423	78939139	78939171	4,2,4	7,14,28	0,0,0	16,20,29	287	149	0.000223013415883	0.0116695613104255	0.229,0.069,0.069	0.0,0.0,0.0	0.122	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2740	se_jcec	66011	ENSG00000103811	CTSH	chr15	-	78937685	78937823	78937317	78937423	78939139	78939171	4,2,4	7,14,28	0,3,0	33,34,39	287	149	0.000912344109857	0.0304887541947908	0.229,0.069,0.069	0.0,0.044,0.0	0.108	Control_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2741	se_jc	65252	ENSG00000165138	ANKS6	chr9	-	98790103	98790606	98784831	98784876	98796132	98796539	52,77,121	40,38,77	136,110,141	35,37,57	298	149	0.000631860896365	0.024238324593384	0.394,0.503,0.44	0.66,0.598,0.553	-0.158	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2741	se_jc	66533	ENSG00000165138	ANKS6	chr9	-	98790103	98790606	98784831	98784876	98796132	98796539	136,110,141	35,37,57	123,115,145	85,66,75	298	149	0.000395766352024	0.0159487682256235	0.66,0.598,0.553	0.42,0.466,0.492	0.144	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2742	se_jc	65294	ENSG00000137497	NUMA1	chr11	-	72068078	72068231	72049418	72049539	72069841	72069911	18,15,8	12,18,12	3,1,4	14,19,26	298	149	4.04211346727e-07	0.00017465065061083	0.429,0.294,0.25	0.097,0.026,0.071	0.26	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2743	se_jc	65296	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72035901	72035975	72069841	72070063	22,17,14	44,52,67	4,0,9	59,47,59	276	149	1.56557502562e-06	0.000421269510064636	0.213,0.15,0.101	0.035,0.0,0.076	0.118	Control_vs_shRYBP													Skipped Exon	JC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_2743	se_jcec	65296	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72035901	72035975	72069841	72070063	22,17,14	44,52,67	4,0,9	59,47,59	276	149	1.56557502562e-06	0.00041311797366527	0.213,0.15,0.101	0.035,0.0,0.076	0.118	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_2744	se_jc	65297	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72049418	72049539	72069841	72070063	18,16,7	12,18,12	4,0,6	14,19,26	276	149	8.37495363715e-06	0.00133951060887364	0.447,0.324,0.239	0.134,0.0,0.111	0.255	Control_vs_shRYBP													Skipped Exon	JC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_2744	se_jc	66170	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72049418	72049539	72069841	72070063	18,16,7	12,18,12	6,0,3	28,12,20	276	149	1.8486845047e-06	0.000432829971691691	0.447,0.324,0.239	0.104,0.0,0.075	0.277	Control_vs_shRING1A.B													Skipped Exon	JC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_2744	se_jcec	65297	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72049418	72049539	72069841	72070063	18,16,7	12,18,12	4,0,6	14,19,26	276	149	8.37495363715e-06	0.00130362269901413	0.447,0.324,0.239	0.134,0.0,0.111	0.255	Control_vs_shRYBP													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_2744	se_jcec	66170	ENSG00000137497	NUMA1	chr11	-	72068104	72068231	72049418	72049539	72069841	72070063	18,16,7	12,18,12	6,0,3	28,12,20	276	149	1.8486845047e-06	0.000415785284416198	0.447,0.324,0.239	0.104,0.0,0.075	0.277	Control_vs_shRING1A.B													Skipped Exon	JCEC	3	Skipped Exon_3	Common to shRING1A.B and shRYBP
Event_2745	se_jc	65341	ENSG00000184939	ZFP90	chr16	+	68539757	68539825	68533697	68533855	68557997	68558101	3,4,6	1,0,0	1,5,3	2,1,7	217	149	6.50282875725e-06	0.00118966347718241	0.673,1.0,1.0	0.256,0.774,0.227	0.472	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2745	se_jc	66624	ENSG00000184939	ZFP90	chr16	+	68539757	68539825	68533697	68533855	68557997	68558101	1,5,3	2,1,7	8,6,17	1,0,0	217	149	6.59911895573e-07	0.000186153958581885	0.256,0.774,0.227	0.846,1.0,1.0	-0.53	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2745	se_jcec	65341	ENSG00000184939	ZFP90	chr16	+	68539757	68539825	68533697	68533855	68557997	68558101	3,4,6	1,0,0	1,5,3	2,1,7	217	149	6.50282875725e-06	0.00113180648113522	0.673,1.0,1.0	0.256,0.774,0.227	0.472	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_2745	se_jcec	66624	ENSG00000184939	ZFP90	chr16	+	68539757	68539825	68533697	68533855	68557997	68558101	1,5,3	2,1,7	8,6,17	1,0,0	217	149	6.59911895573e-07	0.000180134182490035	0.256,0.774,0.227	0.846,1.0,1.0	-0.53	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_2746	se_jc	65435	ENSG00000106868	SUSD1	chr9	-	112149243	112149399	112143470	112143623	112157499	112157613	25,32,33	2,3,4	35,39,29	1,1,0	298	149	0.000588325795841	0.0230105308105912	0.862,0.842,0.805	0.946,0.951,1.0	-0.129	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2747	se_jc	65438	ENSG00000119314	PTBP3	chr9	-	112275843	112276013	112268048	112268195	112297840	112297916	140,51,90	9,3,10	85,100,102	25,14,18	298	149	0.000685094499873	0.0257082876204044	0.886,0.895,0.818	0.63,0.781,0.739	0.15	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2747	se_jc	66306	ENSG00000119314	PTBP3	chr9	-	112275843	112276013	112268048	112268195	112297840	112297916	140,51,90	9,3,10	57,74,118	7,21,28	298	149	0.000281759430249	0.0136936053848405	0.886,0.895,0.818	0.803,0.638,0.678	0.16	Control_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2748	se_jc	65471	ENSG00000066468	FGFR2	chr10	-	121565437	121565704	121564323	121564579	121593708	121593764	10,10,31	2,1,6	18,23,23	0,0,1	298	149	1.97141131022e-05	0.00239530816507391	0.714,0.833,0.721	1.0,1.0,0.92	-0.217	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2748	se_jc	66767	ENSG00000066468	FGFR2	chr10	-	121565437	121565704	121564323	121564579	121593708	121593764	18,23,23	0,0,1	10,18,17	2,0,9	298	149	4.18863070817e-05	0.00337707665226947	1.0,1.0,0.92	0.714,1.0,0.486	0.24	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2749	se_jc	65472	ENSG00000066468	FGFR2	chr10	-	121565636	121565704	121564324	121564579	121593708	121593967	4,4,11	2,1,6	4,6,9	0,0,1	217	149	1.38424768026e-05	0.00184439300817638	0.579,0.733,0.557	1.0,1.0,0.861	-0.331	Control_vs_shRYBP													Skipped Exon	JC	2	Skipped Exon_2	
Event_2749	se_jc	66768	ENSG00000066468	FGFR2	chr10	-	121565636	121565704	121564324	121564579	121593708	121593967	4,6,9	0,0,1	3,5,2	2,0,9	217	149	6.80443641022e-05	0.00476913155629958	1.0,1.0,0.861	0.507,1.0,0.132	0.407	shRYBP_vs_shRING1A.B													Skipped Exon	JC	2	Skipped Exon_2	
Event_2749	se_jcec	65472	ENSG00000066468	FGFR2	chr10	-	121565636	121565704	121564324	121564579	121593708	121593967	4,4,11	2,1,6	4,6,9	0,0,1	217	149	1.38424768026e-05	0.00178895960860103	0.579,0.733,0.557	1.0,1.0,0.861	-0.331	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_2749	se_jcec	66768	ENSG00000066468	FGFR2	chr10	-	121565636	121565704	121564324	121564579	121593708	121593967	4,6,9	0,0,1	3,5,2	2,0,9	217	149	6.80443641022e-05	0.00463592733043917	1.0,1.0,0.861	0.507,1.0,0.132	0.407	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_275	a3ss_jc	7283	ENSG00000234456	MAGI2-AS3	chr7	+							3,0,4	6,2,5	0,0,1	11,1,8	169	149	0.000265979827661	0.0120018842782922	0.306,0.0,0.414	0.0,0.0,0.099	0.207	Control_vs_shRING1A.B	79454865	79455007	79454885	79455007	79453633	79453655							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Same Direction
Event_275	a3ss_jc	7300	ENSG00000234456	MAGI2-AS3	chr7	+							2,1,4	1,13,4	0,0,1	11,1,8	169	149	0.000419412950107	0.0177676148481634	0.638,0.064,0.469	0.0,0.0,0.099	0.357	shRYBP_vs_shRING1A.B	79454865	79455007	79454885	79455007	79453633	79453655							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Same Direction
Event_275	a3ss_jcec	7283	ENSG00000234456	MAGI2-AS3	chr7	+							3,0,4	6,2,5	0,0,1	11,1,8	169	149	0.000265979827661	0.0114008626129238	0.306,0.0,0.414	0.0,0.0,0.099	0.207	Control_vs_shRING1A.B	79454865	79455007	79454885	79455007	79453633	79453655							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Same Direction
Event_275	a3ss_jcec	7300	ENSG00000234456	MAGI2-AS3	chr7	+							2,1,4	1,13,4	0,0,1	11,1,8	169	149	0.000419412950107	0.0167463805467873	0.638,0.064,0.469	0.0,0.0,0.099	0.357	shRYBP_vs_shRING1A.B	79454865	79455007	79454885	79455007	79453633	79453655							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Same Direction
Event_2750	se_jc	65623	ENSG00000060237	WNK1	chr12	+	867865	869104	862082	862270	878211	878361	0,9,1	42,23,34	14,6,5	20,6,24	298	149	0.000209297113867	0.011374627975499	0.0,0.164,0.014	0.259,0.333,0.094	-0.169	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2750	se_jc	66927	ENSG00000060237	WNK1	chr12	+	867865	869104	862082	862270	878211	878361	14,6,5	20,6,24	3,0,0	24,23,27	298	149	1.04618308794e-07	4.19814117725332e-05	0.259,0.333,0.094	0.059,0.0,0.0	0.209	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2751	se_jc	65624	ENSG00000060237	WNK1	chr12	+	871264	871348	862082	862270	878211	878312	38,48,42	42,23,34	54,47,63	20,6,24	233	149	0.00154336040141	0.044179992974872	0.367,0.572,0.441	0.633,0.834,0.627	-0.238	Control_vs_shRYBP													Skipped Exon	JC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_2751	se_jcec	65624	ENSG00000060237	WNK1	chr12	+	871264	871348	862082	862270	878211	878312	38,48,42	42,23,34	54,47,63	20,6,24	233	149	0.00154336040141	0.0433470721154251	0.367,0.572,0.441	0.633,0.834,0.627	-0.238	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	Unique to shRYBP vs Control
Event_2752	se_jc	65704	ENSG00000136052	SLC41A2	chr12	-	104931631	104931791	104928299	104928694	104958189	104958319	0,0,0	2,6,12	4,2,4	12,8,18	298	149	0.000286043325669	0.014318259465112	0.0,0.0,0.0	0.143,0.111,0.1	-0.118	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2752	se_jc	66574	ENSG00000136052	SLC41A2	chr12	-	104931631	104931791	104928299	104928694	104958189	104958319	0,0,0	2,6,12	3,4,7	7,20,17	298	149	1.7381788047e-05	0.00209565681741875	0.0,0.0,0.0	0.176,0.091,0.171	-0.146	Control_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2753	se_jc	65706	ENSG00000119408	NEK6	chr9	+	124292848	124293013	124257605	124257721	124301935	124302054	32,23,33	14,14,15	36,55,42	4,5,9	298	149	4.46817211359e-05	0.00412269197517375	0.533,0.451,0.524	0.818,0.846,0.7	-0.285	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2754	se_jc	65858	ENSG00000148337	CIZ1	chr9	-	128202763	128202936	128199919	128200184	128204185	128204222	10,12,20	0,2,0	6,3,9	0,4,2	298	149	0.00133135337243	0.0403738948488091	1.0,0.75,1.0	1.0,0.273,0.692	0.262	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2755	se_jc	65884	ENSG00000136811	ODF2	chr9	+	128469182	128469353	128460941	128461010	128471307	128471346	59,43,76	6,4,9	72,54,41	1,0,0	298	149	1.65562450971e-07	9.83569313935656e-05	0.831,0.843,0.809	0.973,1.0,1.0	-0.163	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2756	se_jc	65908	ENSG00000198917	SPOUT1	chr9	-	128823746	128823894	128819650	128822833	128824071	128824174	115,118,165	10,11,12	89,92,97	13,28,23	297	149	5.99135514686e-05	0.00504572721543651	0.852,0.843,0.873	0.775,0.622,0.679	0.164	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2756	se_jc	67231	ENSG00000198917	SPOUT1	chr9	-	128823746	128823894	128819650	128822833	128824071	128824174	89,92,97	13,28,23	171,159,173	17,7,7	297	149	3.56047915595e-07	0.000113979338912552	0.775,0.622,0.679	0.835,0.919,0.925	-0.201	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2756	se_jcec	65908	ENSG00000198917	SPOUT1	chr9	-	128823746	128823894	128819650	128822833	128824071	128824174	115,118,165	10,11,12	89,92,97	13,28,23	297	149	5.99135514686e-05	0.00479083627861616	0.852,0.843,0.873	0.775,0.622,0.679	0.164	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_2756	se_jcec	67231	ENSG00000198917	SPOUT1	chr9	-	128823746	128823894	128819650	128822833	128824071	128824174	89,92,97	13,28,23	171,159,173	17,7,7	297	149	3.56047915595e-07	0.000112865424489054	0.775,0.622,0.679	0.835,0.919,0.925	-0.201	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_2757	se_jc	65967	ENSG00000198780	FAM169A	chr5	-	74834425	74834597	74813839	74814019	74838964	74839050	4,27,7	4,2,1	17,15,13	0,0,2	298	149	0.000961678909983	0.0325448662775965	0.333,0.871,0.778	1.0,1.0,0.765	-0.261	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2757	se_jc	66829	ENSG00000198780	FAM169A	chr5	-	74834425	74834597	74813839	74814019	74838964	74839050	4,27,7	4,2,1	22,15,19	0,0,2	298	149	0.000615091037975	0.0236098719848567	0.333,0.871,0.778	1.0,1.0,0.826	-0.281	Control_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
Event_2758	se_jc	65972	ENSG00000203780	FANK1	chr10	+	125989429	125989447	125988550	125988675	125995416	125995498	2,4,3	7,12,6	0,0,0	16,6,3	167	149	7.55358324889e-06	0.00129038168051036	0.203,0.229,0.308	0.0,0.0,0.0	0.247	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2758	se_jcec	65972	ENSG00000203780	FANK1	chr10	+	125989429	125989447	125988550	125988675	125995416	125995498	2,4,3	7,12,6	0,0,0	16,6,3	167	149	7.55358324889e-06	0.00123110077104115	0.203,0.229,0.308	0.0,0.0,0.0	0.247	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2759	se_jc	66349	ENSG00000173801	JUP	chr17	-	41772817	41772926	41771646	41771862	41785902	41786209	0,0,5	1,2,2	9,4,2	2,0,0	258	149	2.69052756663e-06	0.00062622312924238	0.0,0.0,0.591	0.722,1.0,1.0	-0.71	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	
Event_2759	se_jc	67663	ENSG00000173801	JUP	chr17	-	41772817	41772926	41771646	41771862	41785902	41786209	9,4,2	2,0,0	6,2,11	7,1,3	258	149	0.000341073823796	0.0143750507600175	0.722,1.0,1.0	0.331,0.536,0.679	0.392	shRYBP_vs_shRING1A.B													Skipped Exon	JC	1	Skipped Exon_1	
Event_2759	se_jcec	66349	ENSG00000173801	JUP	chr17	-	41772817	41772926	41771646	41771862	41785902	41786209	0,0,5	1,2,2	9,4,2	2,0,0	258	149	2.69052756663e-06	0.000601181026521108	0.0,0.0,0.591	0.722,1.0,1.0	-0.71	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_2759	se_jcec	67663	ENSG00000173801	JUP	chr17	-	41772817	41772926	41771646	41771862	41785902	41786209	9,4,2	2,0,0	6,2,11	7,1,3	258	149	0.000341073823796	0.0142167916502877	0.722,1.0,1.0	0.331,0.536,0.679	0.392	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	1	Skipped Exon_1	
Event_276	a3ss_jc	7419	ENSG00000054523	KIF1B	chr1	+							4,2,5	12,21,25	7,11,20	17,17,29	227	149	0.00101871670592	0.0293070116096112	0.18,0.059,0.116	0.213,0.298,0.312	-0.156	Control_vs_shRING1A.B	10282321	10282533	10282399	10282533	10277985	10278128							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control
Event_276	a3ss_jcec	7419	ENSG00000054523	KIF1B	chr1	+							4,2,5	12,21,25	7,11,20	17,17,29	227	149	0.00101871670592	0.0266847181578489	0.18,0.059,0.116	0.213,0.298,0.312	-0.156	Control_vs_shRING1A.B	10282321	10282533	10282399	10282533	10277985	10278128							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRING1A.B vs Control
Event_2760	se_jc	66632	ENSG00000133943	DGLUCY	chr14	+	91128777	91128912	91114448	91114528	91145220	91145313	0,0,0	16,3,15	4,0,4	8,7,20	284	149	0.00167868276228	0.0468147110884173	0.0,0.0,0.0	0.208,0.0,0.095	-0.101	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2760	se_jcec	66632	ENSG00000133943	DGLUCY	chr14	+	91128777	91128912	91114448	91114528	91145220	91145313	0,0,0	16,3,15	4,0,4	8,7,20	284	149	0.00167868276228	0.046005206028182	0.0,0.0,0.0	0.208,0.0,0.095	-0.101	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2761	se_jc	66634	ENSG00000133943	DGLUCY	chr14	+	91145220	91145313	91114062	91114283	91147780	91147858	3,7,13	0,1,0	7,17,11	1,4,2	242	149	0.000458209536619	0.0195936081077343	1.0,0.812,1.0	0.812,0.724,0.772	0.168	Control_vs_shRYBP													Skipped Exon	JC	2	Skipped Exon_2	
Event_2761	se_jc	67958	ENSG00000133943	DGLUCY	chr14	+	91145220	91145313	91114062	91114283	91147780	91147858	7,17,11	1,4,2	18,19,10	0,1,0	242	149	0.000167134977875	0.00893403875166346	0.812,0.724,0.772	1.0,0.921,1.0	-0.204	shRYBP_vs_shRING1A.B													Skipped Exon	JC	2	Skipped Exon_2	
Event_2761	se_jcec	66634	ENSG00000133943	DGLUCY	chr14	+	91145220	91145313	91114062	91114283	91147780	91147858	3,7,13	0,1,0	7,17,11	1,4,2	242	149	0.000458209536619	0.019172810353749	1.0,0.812,1.0	0.812,0.724,0.772	0.168	Control_vs_shRYBP													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_2761	se_jcec	67958	ENSG00000133943	DGLUCY	chr14	+	91145220	91145313	91114062	91114283	91147780	91147858	7,17,11	1,4,2	18,19,10	0,1,0	242	149	0.000167134977875	0.00876858586758782	0.812,0.724,0.772	1.0,0.921,1.0	-0.204	shRYBP_vs_shRING1A.B													Skipped Exon	JCEC	2	Skipped Exon_2	
Event_2763	se_jc	66736	ENSG00000005801	ZNF195	chr11	-	3373576	3373656	3371576	3371703	3377616	3377802	8,12,20	3,6,5	5,5,12	0,0,0	229	149	5.84521300251e-08	4.24254789005864e-05	0.634,0.565,0.722	1.0,1.0,1.0	-0.36	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2763	se_jcec	66736	ENSG00000005801	ZNF195	chr11	-	3373576	3373656	3371576	3371703	3377616	3377802	8,12,20	3,6,5	5,5,12	0,0,0	229	149	5.84521300251e-08	4.20657965352064e-05	0.634,0.565,0.722	1.0,1.0,1.0	-0.36	Control_vs_shRYBP													Skipped Exon	JCEC	1	Skipped Exon_1	Unique to shRYBP vs Control
Event_2764	se_jc	66816	ENSG00000101871	MID1	chrX	-	10501406	10501559	10495583	10495691	10523091	10523187	8,9,11	20,18,26	3,4,7	45,33,29	298	149	0.000583385064241	0.022916015869191	0.167,0.2,0.175	0.032,0.057,0.108	0.115	Control_vs_shRYBP													Skipped Exon	JC	1	Skipped Exon_1	Common to shRING1A.B and shRYBP
